Data_Type,Run_Name,Fault_Name,Time_Step,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
calibration,2903,Normal,17,28.757,4.0,751.0,753.0,132.0,0.0,1674.0,102.0,1185.0,9444.0,9029.0,-1015.0,23.0,16663.0,19354.0,-593.0,16132.0,348.0,0.0,27866.0,49.0
calibration,2903,Normal,18,29.777,4.0,752.0,754.0,133.0,0.0,1679.0,102.0,1184.0,9394.0,9075.0,-1795.0,23.0,16411.0,19352.0,23.0,16182.0,351.0,0.0,27944.0,49.0
calibration,2903,Normal,19,30.847,4.0,751.0,754.0,126.0,0.0,1683.0,100.0,1186.0,9404.0,9019.0,-2049.0,23.0,16746.0,19366.0,-507.0,16668.0,353.0,0.0,27946.0,49.0
calibration,2903,Normal,20,31.8669,4.0,752.0,753.0,135.0,0.0,1681.0,100.0,1185.0,9399.0,9069.0,-2150.0,23.0,16298.0,19340.0,-7.0,16852.0,349.0,1.0,27836.0,49.0
calibration,2903,Normal,21,32.887,4.0,752.0,754.0,132.0,0.0,1681.0,100.0,1187.0,9446.0,9045.0,-1759.0,23.0,16552.0,19350.0,133.0,16522.0,345.0,1.0,28008.0,49.0
calibration,2903,Normal,22,33.907,4.0,752.0,754.0,133.0,0.0,1675.0,101.0,1186.0,9466.0,8988.0,-1257.0,23.0,16256.0,19340.0,12.0,16862.0,346.0,0.0,28008.0,49.0
calibration,2903,Normal,23,35.006,4.0,752.0,752.0,133.0,0.0,1681.0,101.0,1187.0,9446.0,9049.0,-430.0,23.0,16866.0,19364.0,-79.0,16510.0,348.0,0.0,27954.0,49.0
calibration,2903,Normal,24,36.037,4.0,752.0,754.0,134.0,0.0,1681.0,102.0,1186.0,9380.0,9118.0,-62.0,22.0,16716.0,19334.0,-32.0,16968.0,345.0,0.0,27852.0,49.0
calibration,2903,Normal,25,37.057,4.0,751.0,753.0,134.0,0.0,1681.0,100.0,1184.0,9447.0,9039.0,-1729.0,23.0,16286.0,19348.0,964.0,16332.0,358.0,0.0,28008.0,49.0
calibration,2903,Normal,26,38.077,4.0,752.0,753.0,133.0,0.0,1679.0,101.0,1184.0,9434.0,9040.0,-1819.0,23.0,16336.0,19344.0,61.0,16192.0,349.0,0.0,27912.0,49.0
calibration,2903,Normal,27,39.103,4.0,751.0,752.0,134.0,0.0,1688.0,101.0,1185.0,9473.0,9027.0,-796.0,23.0,16492.0,19342.0,-25.0,16714.0,350.0,1.0,27890.0,49.0
calibration,2903,Normal,28,40.147,4.0,751.0,753.0,132.0,0.0,1685.0,102.0,1182.0,9436.0,9091.0,-164.0,22.0,16523.0,19298.0,502.0,16704.0,345.0,0.0,27886.0,49.0
calibration,2903,Normal,29,41.207,4.0,751.0,753.0,136.0,0.0,1683.0,99.0,1185.0,9405.0,9085.0,-562.0,23.0,16629.0,19322.0,95.0,16156.0,352.0,0.0,27966.0,49.0
calibration,2903,Normal,30,42.227,4.0,752.0,753.0,133.0,0.0,1686.0,100.0,1184.0,9439.0,9057.0,-1798.0,23.0,16428.0,19334.0,422.0,15980.0,356.0,0.0,27914.0,49.0
calibration,2903,Normal,31,43.2469,4.0,752.0,753.0,133.0,0.0,1688.0,101.0,1184.0,9380.0,9103.0,-1032.0,23.0,16966.0,19336.0,50.0,16460.0,351.0,0.0,27816.0,49.0
calibration,2903,Normal,32,44.267,4.0,752.0,754.0,135.0,0.0,1682.0,101.0,1186.0,9400.0,9076.0,-553.0,22.0,16773.0,19310.0,282.0,15814.0,359.0,0.0,27926.0,49.0
calibration,2903,Normal,33,45.287,4.0,751.0,753.0,130.0,0.0,1689.0,102.0,1185.0,9434.0,9031.0,-1702.0,23.0,16357.0,19330.0,67.0,16612.0,342.0,1.0,27940.0,49.0
calibration,2903,Normal,34,46.307,4.0,751.0,753.0,134.0,0.0,1681.0,100.0,1185.0,9413.0,9060.0,-1253.0,23.0,16868.0,19318.0,105.0,16800.0,349.0,0.0,28014.0,49.0
calibration,2903,Normal,35,47.3361,4.0,752.0,753.0,135.0,0.0,1688.0,102.0,1185.0,9441.0,9045.0,-512.0,23.0,16171.0,19316.0,-10.0,16746.0,349.0,1.0,27804.0,49.0
calibration,2903,Normal,36,48.3669,4.0,752.0,753.0,129.0,0.0,1681.0,102.0,1183.0,9424.0,9090.0,-2104.0,23.0,16393.0,19314.0,-295.0,16042.0,345.0,1.0,28026.0,49.0
calibration,2903,Normal,37,49.387,4.0,751.0,752.0,131.0,0.0,1691.0,102.0,1186.0,9471.0,9009.0,-1401.0,23.0,16328.0,19318.0,95.0,16582.0,342.0,0.0,27928.0,49.0
calibration,2903,Normal,38,50.739,4.0,752.0,754.0,135.0,0.0,1684.0,100.0,1184.0,9427.0,9069.0,-2029.0,23.0,16488.0,19314.0,60.0,16664.0,343.0,0.0,27874.0,49.0
calibration,2903,Normal,39,51.707,4.0,751.0,752.0,131.0,0.0,1684.0,100.0,1185.0,9457.0,9031.0,-2576.0,23.0,16433.0,19288.0,-8.0,16478.0,353.0,1.0,28014.0,49.0
calibration,2903,Normal,40,52.727,4.0,752.0,752.0,132.0,0.0,1684.0,100.0,1184.0,9457.0,9028.0,-735.0,23.0,16416.0,19320.0,85.0,16590.0,349.0,0.0,27924.0,49.0
calibration,2903,Normal,41,53.813,4.0,751.0,753.0,136.0,0.0,1685.0,100.0,1184.0,9461.0,9022.0,-2393.0,23.0,16661.0,19320.0,141.0,16082.0,361.0,1.0,27868.0,49.0
calibration,2903,Normal,42,54.903,4.0,751.0,752.0,136.0,0.0,1680.0,100.0,1184.0,9396.0,9037.0,-2204.0,23.0,16439.0,19306.0,125.0,16696.0,346.0,1.0,27952.0,49.0
calibration,2903,Normal,43,55.917,4.0,752.0,753.0,136.0,0.0,1674.0,100.0,1188.0,9383.0,9072.0,-1908.0,22.0,16129.0,19300.0,552.0,16870.0,349.0,1.0,27954.0,49.0
calibration,2903,Normal,44,56.937,4.0,751.0,752.0,136.0,0.0,1677.0,100.0,1184.0,9426.0,9021.0,-701.0,23.0,16828.0,19304.0,-30.0,16682.0,342.0,1.0,28014.0,49.0
calibration,2903,Normal,45,58.026,4.0,752.0,754.0,133.0,0.0,1665.0,100.0,1186.0,9424.0,9053.0,-1698.0,23.0,16153.0,19316.0,-5.0,16752.0,344.0,0.0,27956.0,49.0
calibration,2903,Normal,46,59.1169,4.0,751.0,753.0,134.0,0.0,1618.0,99.0,1186.0,9387.0,9072.0,-2140.0,22.0,16367.0,19308.0,-90.0,16858.0,348.0,0.0,27974.0,49.0
calibration,2903,Normal,47,60.196,4.0,752.0,754.0,136.0,0.0,1395.0,99.0,1196.0,9460.0,9033.0,374.0,22.0,16738.0,19360.0,-573.0,16638.0,350.0,0.0,27806.0,49.0
calibration,2903,Normal,48,61.227,4.0,752.0,753.0,132.0,0.0,1164.0,100.0,1187.0,9460.0,9012.0,945.0,23.0,16300.0,19588.0,-361.0,17054.0,350.0,0.0,27742.0,49.0
calibration,2903,Normal,49,62.2469,4.0,752.0,753.0,135.0,0.0,984.0,100.0,1187.0,9479.0,8998.0,226.0,23.0,16530.0,19720.0,-540.0,16492.0,346.0,0.0,27628.0,49.0
calibration,2903,Normal,50,63.282,5.0,752.0,753.0,133.0,0.0,833.0,101.0,1204.0,9405.0,9073.0,-531.0,25.0,16093.0,19810.0,-518.0,16772.0,349.0,0.0,27598.0,49.0
calibration,2903,Normal,51,64.298,5.0,752.0,753.0,135.0,0.0,743.0,100.0,1221.0,9443.0,9033.0,-633.0,24.0,16106.0,19868.0,-767.0,16580.0,348.0,0.0,27506.0,49.0
calibration,2903,Normal,52,65.317,5.0,752.0,753.0,134.0,0.0,698.0,100.0,1201.0,9441.0,9051.0,-116.0,23.0,16738.0,19900.0,-59.0,16494.0,353.0,0.0,27512.0,50.0
calibration,2903,Normal,53,66.347,5.0,751.0,753.0,133.0,0.0,694.0,101.0,1178.0,9418.0,9077.0,-563.0,23.0,16670.0,19890.0,-587.0,16786.0,352.0,0.0,27416.0,50.0
calibration,2903,Normal,54,67.3669,5.0,751.0,752.0,133.0,0.0,685.0,100.0,1184.0,9412.0,9093.0,-246.0,23.0,16898.0,19988.0,-289.0,16480.0,353.0,0.0,27496.0,50.0
calibration,2903,Normal,55,68.397,5.0,752.0,754.0,132.0,0.0,677.0,100.0,1188.0,9450.0,9028.0,-36.0,24.0,16159.0,19984.0,-435.0,16500.0,356.0,0.0,27354.0,50.0
calibration,2903,Normal,56,69.434,5.0,752.0,753.0,133.0,0.0,671.0,100.0,1183.0,9498.0,9024.0,259.0,23.0,16902.0,19958.0,-413.0,16794.0,348.0,0.0,27354.0,50.0
calibration,2903,Normal,57,70.457,5.0,751.0,754.0,134.0,0.0,668.0,100.0,1187.0,9408.0,9087.0,-787.0,24.0,16283.0,19976.0,-624.0,16700.0,349.0,0.0,27348.0,50.0
calibration,2903,Normal,58,71.477,5.0,752.0,754.0,133.0,0.0,654.0,101.0,1185.0,9481.0,9000.0,-101.0,23.0,16437.0,19984.0,-651.0,16756.0,350.0,0.0,27352.0,50.0
calibration,2903,Normal,59,72.4969,5.0,752.0,754.0,134.0,0.0,651.0,100.0,1183.0,9430.0,9043.0,-1370.0,24.0,16070.0,20040.0,-75.0,16548.0,346.0,0.0,27310.0,50.0
calibration,2903,Normal,60,73.517,5.0,752.0,753.0,132.0,0.0,642.0,101.0,1185.0,9463.0,9005.0,-1125.0,24.0,16258.0,20008.0,-47.0,16578.0,354.0,0.0,27254.0,50.0
calibration,2903,Normal,61,74.538,5.0,752.0,753.0,134.0,0.0,635.0,102.0,1182.0,9418.0,9063.0,-1473.0,25.0,16352.0,20014.0,17.0,16758.0,345.0,0.0,27320.0,50.0
calibration,2903,Normal,62,75.585,5.0,751.0,753.0,134.0,0.0,618.0,100.0,1185.0,9447.0,9018.0,-1717.0,24.0,16256.0,20056.0,-282.0,16832.0,358.0,0.0,27346.0,50.0
calibration,2903,Normal,63,76.6071,5.0,752.0,753.0,135.0,0.0,586.0,100.0,1180.0,9402.0,9086.0,-1762.0,25.0,16487.0,20142.0,-64.0,16754.0,352.0,0.0,27278.0,50.0
calibration,2903,Normal,64,77.627,5.0,752.0,754.0,131.0,0.0,565.0,100.0,1180.0,9477.0,9038.0,-1248.0,25.0,15952.0,20126.0,-4.0,16528.0,352.0,0.0,27142.0,49.0
calibration,2903,Normal,65,78.657,5.0,751.0,752.0,132.0,0.0,548.0,100.0,1182.0,9525.0,9036.0,-1302.0,25.0,15932.0,20268.0,20.0,16636.0,359.0,0.0,27044.0,49.0
calibration,2903,Normal,66,79.687,5.0,752.0,753.0,134.0,0.0,550.0,101.0,1185.0,9447.0,9100.0,-1674.0,25.0,15988.0,20296.0,38.0,16388.0,358.0,0.0,27080.0,49.0
calibration,2903,Normal,67,80.707,5.0,752.0,753.0,134.0,0.0,583.0,100.0,1191.0,9458.0,9129.0,-803.0,23.0,16460.0,20308.0,-276.0,16136.0,349.0,0.0,27246.0,49.0
calibration,2903,Normal,68,81.734,5.0,752.0,752.0,132.0,0.0,648.0,100.0,1191.0,9558.0,9036.0,1073.0,20.0,16707.0,20086.0,95.0,16994.0,354.0,0.0,27554.0,49.0
calibration,2903,Normal,69,83.401,5.0,752.0,753.0,133.0,0.0,717.0,100.0,1186.0,9510.0,9055.0,929.0,20.0,17213.0,20052.0,24.0,16102.0,346.0,0.0,27558.0,50.0
calibration,2903,Normal,70,84.3669,5.0,751.0,753.0,132.0,0.0,860.0,101.0,1183.0,9474.0,9017.0,907.0,20.0,16859.0,19928.0,300.0,16316.0,343.0,0.0,27806.0,50.0
calibration,2903,Normal,71,85.401,5.0,753.0,754.0,133.0,0.0,940.0,102.0,1187.0,9490.0,9031.0,261.0,19.0,17243.0,19482.0,872.0,16348.0,360.0,0.0,27864.0,50.0
calibration,2903,Normal,72,86.417,5.0,752.0,752.0,134.0,0.0,998.0,100.0,1184.0,9417.0,9067.0,377.0,20.0,16925.0,19272.0,742.0,16600.0,350.0,0.0,27896.0,50.0
calibration,2903,Normal,73,87.437,5.0,752.0,754.0,133.0,0.0,1005.0,100.0,1184.0,9464.0,8983.0,543.0,21.0,16773.0,19296.0,132.0,16624.0,346.0,0.0,27918.0,50.0
calibration,2903,Normal,74,88.473,5.0,752.0,752.0,132.0,0.0,1004.0,101.0,1185.0,9513.0,8989.0,213.0,20.0,16605.0,19264.0,196.0,16436.0,341.0,0.0,27864.0,50.0
calibration,2903,Normal,75,89.476,5.0,752.0,754.0,134.0,0.0,1007.0,102.0,1185.0,9427.0,9043.0,341.0,20.0,17083.0,19304.0,-26.0,16572.0,342.0,0.0,28034.0,50.0
calibration,2903,Normal,76,90.4969,5.0,751.0,754.0,132.0,0.0,1009.0,102.0,1185.0,9469.0,9019.0,9.0,21.0,16772.0,19266.0,-28.0,16426.0,346.0,0.0,27866.0,50.0
calibration,2903,Normal,77,91.527,5.0,751.0,752.0,131.0,0.0,1014.0,100.0,1184.0,9469.0,9011.0,562.0,20.0,16593.0,19278.0,726.0,16354.0,349.0,0.0,27964.0,50.0
calibration,2903,Normal,78,92.548,5.0,752.0,754.0,134.0,0.0,1013.0,100.0,1185.0,9506.0,8990.0,-142.0,21.0,16810.0,19264.0,-42.0,16574.0,349.0,0.0,27878.0,50.0
calibration,2903,Normal,79,93.583,5.0,751.0,754.0,131.0,0.0,1018.0,101.0,1186.0,9431.0,8996.0,589.0,21.0,16807.0,19280.0,79.0,16656.0,349.0,0.0,27966.0,50.0
calibration,2903,Normal,80,94.837,5.0,752.0,752.0,135.0,0.0,1015.0,100.0,1185.0,9417.0,9038.0,15.0,21.0,16857.0,19258.0,-70.0,16644.0,348.0,0.0,27822.0,50.0
calibration,2903,Normal,81,95.8669,5.0,752.0,753.0,134.0,0.0,1022.0,102.0,1186.0,9495.0,8998.0,164.0,21.0,16628.0,19264.0,56.0,16566.0,350.0,0.0,27910.0,50.0
calibration,2903,Normal,82,96.887,5.0,752.0,753.0,132.0,0.0,1021.0,101.0,1184.0,9464.0,8993.0,-33.0,21.0,16955.0,19292.0,-319.0,16416.0,346.0,0.0,27832.0,50.0
calibration,2903,Normal,83,97.917,5.0,752.0,753.0,133.0,0.0,1026.0,101.0,1185.0,9505.0,8998.0,714.0,21.0,16886.0,19270.0,127.0,16632.0,347.0,1.0,27944.0,50.0
calibration,2903,Normal,84,98.942,5.0,751.0,753.0,134.0,0.0,1025.0,102.0,1184.0,9412.0,9041.0,428.0,21.0,16666.0,19264.0,584.0,16622.0,342.0,0.0,27894.0,50.0
calibration,2903,Normal,85,99.957,5.0,752.0,753.0,134.0,0.0,1026.0,101.0,1185.0,9452.0,9019.0,-333.0,21.0,16823.0,19274.0,-28.0,16634.0,352.0,0.0,27994.0,50.0
calibration,2903,Normal,86,100.977,5.0,752.0,753.0,133.0,0.0,1026.0,100.0,1185.0,9418.0,9036.0,812.0,21.0,16743.0,19274.0,115.0,16622.0,349.0,0.0,28018.0,50.0
calibration,2903,Normal,87,102.007,5.0,752.0,753.0,133.0,0.0,1023.0,100.0,1182.0,9412.0,9048.0,453.0,21.0,16684.0,19236.0,700.0,16368.0,344.0,0.0,27918.0,50.0
calibration,2903,Normal,88,103.027,5.0,751.0,752.0,135.0,0.0,1036.0,100.0,1184.0,9494.0,8986.0,8.0,20.0,16852.0,19290.0,117.0,16368.0,348.0,0.0,27956.0,50.0
calibration,2903,Normal,89,104.062,5.0,752.0,753.0,132.0,0.0,1030.0,101.0,1184.0,9497.0,8986.0,165.0,20.0,16673.0,19274.0,92.0,16548.0,351.0,0.0,28022.0,50.0
calibration,2903,Normal,90,105.077,5.0,751.0,754.0,133.0,0.0,1037.0,100.0,1185.0,9488.0,8990.0,91.0,21.0,17059.0,19270.0,-30.0,16590.0,358.0,0.0,28016.0,50.0
calibration,2903,Normal,91,106.097,5.0,752.0,753.0,134.0,0.0,1035.0,100.0,1186.0,9506.0,8949.0,132.0,21.0,16676.0,19274.0,-315.0,16720.0,348.0,0.0,27852.0,50.0
calibration,2903,Normal,92,107.851,5.0,751.0,753.0,135.0,0.0,1031.0,102.0,1185.0,9426.0,9058.0,503.0,21.0,16795.0,19272.0,98.0,16476.0,343.0,0.0,27958.0,50.0
calibration,2903,Normal,93,108.838,5.0,752.0,754.0,132.0,0.0,1034.0,100.0,1184.0,9480.0,8974.0,333.0,20.0,16688.0,19278.0,124.0,16572.0,346.0,0.0,27994.0,50.0
calibration,2903,Normal,94,109.857,5.0,751.0,753.0,134.0,0.0,1039.0,101.0,1184.0,9420.0,9039.0,437.0,21.0,17010.0,19282.0,-357.0,16548.0,350.0,0.0,27930.0,50.0
calibration,2903,Normal,95,110.877,5.0,752.0,753.0,133.0,0.0,1036.0,102.0,1184.0,9462.0,8974.0,282.0,21.0,16512.0,19248.0,127.0,16630.0,350.0,0.0,28014.0,50.0
calibration,2903,Normal,96,111.897,5.0,752.0,753.0,131.0,0.0,1036.0,101.0,1185.0,9472.0,9003.0,315.0,21.0,16951.0,19242.0,62.0,16572.0,345.0,0.0,28000.0,50.0
calibration,2903,Normal,97,112.937,5.0,752.0,752.0,133.0,0.0,1036.0,101.0,1184.0,9424.0,9032.0,480.0,21.0,16481.0,19232.0,694.0,16622.0,351.0,0.0,27928.0,50.0
calibration,2903,Normal,98,113.957,5.0,752.0,754.0,133.0,0.0,1037.0,100.0,1186.0,9440.0,9059.0,474.0,21.0,17008.0,19254.0,121.0,16388.0,343.0,0.0,27940.0,50.0
calibration,2903,Normal,99,114.992,5.0,752.0,753.0,131.0,0.0,1038.0,101.0,1186.0,9450.0,9010.0,177.0,21.0,16592.0,19258.0,146.0,16464.0,343.0,0.0,27986.0,50.0
calibration,2903,Normal,100,116.027,5.0,751.0,754.0,135.0,0.0,1040.0,100.0,1185.0,9420.0,9075.0,472.0,20.0,16942.0,19244.0,119.0,16514.0,351.0,0.0,27842.0,50.0
calibration,2903,Normal,101,117.047,5.0,752.0,752.0,134.0,0.0,1040.0,101.0,1184.0,9450.0,9011.0,287.0,21.0,16931.0,19254.0,127.0,16724.0,351.0,0.0,27890.0,50.0
calibration,2903,Normal,102,118.067,5.0,752.0,754.0,133.0,0.0,1037.0,101.0,1184.0,9486.0,8980.0,890.0,20.0,16434.0,19264.0,-345.0,16478.0,350.0,0.0,27962.0,50.0
calibration,2903,Normal,103,119.087,5.0,752.0,753.0,132.0,0.0,1039.0,102.0,1184.0,9504.0,8977.0,793.0,20.0,16725.0,19260.0,136.0,16544.0,349.0,0.0,27976.0,50.0
calibration,2903,Normal,104,120.107,5.0,751.0,753.0,131.0,0.0,1037.0,100.0,1184.0,9474.0,9064.0,642.0,21.0,16631.0,19276.0,43.0,16420.0,344.0,0.0,27932.0,50.0
calibration,2903,Normal,105,121.145,5.0,752.0,754.0,132.0,0.0,1041.0,100.0,1185.0,9494.0,8988.0,-79.0,20.0,16738.0,19282.0,-29.0,16400.0,351.0,0.0,27810.0,50.0
calibration,2903,Normal,106,9.84009,4.0,751.0,754.0,133.0,0.0,639.0,101.0,1229.0,9459.0,9027.0,-1406.0,25.0,16479.0,19996.0,748.0,16708.0,349.0,1.0,27614.0,49.0
calibration,2904,Normal,1,9.84009,4.0,751.0,754.0,133.0,0.0,639.0,101.0,1229.0,9459.0,9027.0,-1406.0,25.0,16479.0,19996.0,748.0,16708.0,349.0,1.0,27614.0,49.0
calibration,2904,Normal,2,10.9299,4.0,751.0,752.0,132.0,0.0,626.0,101.0,1231.0,9468.0,9012.0,-689.0,25.0,16701.0,19992.0,-350.0,16868.0,346.0,0.0,27614.0,49.0
calibration,2904,Normal,3,12.249,4.0,751.0,753.0,135.0,0.0,619.0,99.0,1228.0,9395.0,9083.0,-1739.0,25.0,16536.0,20004.0,-551.0,16850.0,347.0,0.0,27506.0,49.0
calibration,2904,Normal,4,13.2,4.0,751.0,753.0,132.0,0.0,594.0,100.0,1198.0,9394.0,9055.0,-987.0,26.0,16503.0,20140.0,-585.0,16684.0,343.0,0.0,27358.0,50.0
calibration,2904,Normal,5,14.22,4.0,751.0,754.0,132.0,0.0,591.0,100.0,1179.0,9414.0,9133.0,495.0,25.0,16224.0,20194.0,145.0,16254.0,354.0,0.0,27248.0,50.0
calibration,2904,Normal,6,15.24,4.0,752.0,754.0,131.0,0.0,1433.0,101.0,1153.0,9447.0,9019.0,-221.0,24.0,16767.0,19356.0,-19.0,17048.0,348.0,0.0,28104.0,49.0
calibration,2904,Normal,7,16.3359,4.0,751.0,753.0,132.0,0.0,1774.0,102.0,1170.0,9465.0,9054.0,-2490.0,24.0,16715.0,19372.0,-821.0,16434.0,347.0,0.0,27788.0,48.0
calibration,2904,Normal,8,17.3501,4.0,752.0,753.0,134.0,0.0,1762.0,100.0,1197.0,9427.0,9134.0,-976.0,24.0,16831.0,19486.0,103.0,16454.0,349.0,0.0,27820.0,48.0
calibration,2904,Normal,9,18.4509,4.0,751.0,753.0,132.0,0.0,1473.0,100.0,1205.0,9409.0,9090.0,808.0,22.0,16842.0,19560.0,-782.0,16536.0,349.0,0.0,27856.0,49.0
calibration,2904,Normal,10,19.5291,4.0,752.0,754.0,132.0,0.0,1589.0,100.0,1166.0,9458.0,9042.0,54.0,24.0,16698.0,19568.0,266.0,16752.0,351.0,0.0,27990.0,49.0
calibration,2904,Normal,11,20.6301,4.0,751.0,753.0,134.0,0.0,1602.0,101.0,1184.0,9434.0,9068.0,-1296.0,24.0,16455.0,19392.0,-346.0,16478.0,344.0,0.0,27868.0,49.0
calibration,2904,Normal,12,21.72,4.0,752.0,753.0,135.0,0.0,1636.0,100.0,1191.0,9457.0,9041.0,-645.0,24.0,16828.0,19498.0,-472.0,16740.0,350.0,1.0,27844.0,49.0
calibration,2904,Normal,13,22.74,4.0,752.0,753.0,134.0,0.0,1629.0,100.0,1181.0,9482.0,9027.0,-1147.0,24.0,16550.0,19500.0,-259.0,16598.0,345.0,0.0,27844.0,49.0
calibration,2904,Normal,14,23.8291,4.0,752.0,754.0,132.0,0.0,1639.0,100.0,1188.0,9416.0,9085.0,-565.0,24.0,16746.0,19472.0,-509.0,16174.0,348.0,0.0,27850.0,49.0
calibration,2904,Normal,15,24.9199,4.0,751.0,752.0,134.0,0.0,1659.0,100.0,1186.0,9411.0,9116.0,-1014.0,23.0,16570.0,19496.0,-7.0,15874.0,342.0,0.0,27832.0,49.0
calibration,2904,Normal,16,26.29,4.0,751.0,753.0,132.0,0.0,1682.0,102.0,1185.0,9403.0,9098.0,-1292.0,23.0,16696.0,19484.0,-268.0,16244.0,355.0,0.0,27850.0,49.0
calibration,2904,Normal,17,27.53,4.0,752.0,754.0,134.0,0.0,1702.0,100.0,1188.0,9431.0,9010.0,-2098.0,23.0,16767.0,19320.0,155.0,16602.0,356.0,1.0,27842.0,49.0
calibration,2904,Normal,18,28.5562,4.0,752.0,753.0,137.0,0.0,1705.0,100.0,1186.0,9405.0,9095.0,-724.0,23.0,16482.0,19352.0,90.0,16804.0,345.0,1.0,27810.0,49.0
calibration,2904,Normal,19,29.5801,4.0,751.0,753.0,135.0,0.0,1705.0,100.0,1187.0,9400.0,9078.0,-1482.0,24.0,16453.0,19322.0,644.0,15878.0,352.0,0.0,27892.0,49.0
calibration,2904,Normal,20,30.6001,4.0,752.0,752.0,131.0,0.0,1705.0,100.0,1186.0,9423.0,9010.0,-1040.0,23.0,16782.0,19328.0,-28.0,16674.0,352.0,1.0,27936.0,49.0
calibration,2904,Normal,21,31.6201,4.0,752.0,754.0,135.0,0.0,1704.0,101.0,1185.0,9446.0,9058.0,-1794.0,23.0,16450.0,19348.0,920.0,16770.0,350.0,1.0,27896.0,49.0
calibration,2904,Normal,22,32.6411,4.0,751.0,753.0,134.0,0.0,1704.0,100.0,1185.0,9394.0,9065.0,-1212.0,23.0,16575.0,19308.0,4.0,16566.0,347.0,0.0,27812.0,49.0
calibration,2904,Normal,23,33.6621,4.0,752.0,753.0,136.0,0.0,1708.0,101.0,1187.0,9401.0,9072.0,-1004.0,23.0,16663.0,19344.0,54.0,16204.0,354.0,0.0,27924.0,49.0
calibration,2904,Normal,24,34.76,4.0,752.0,754.0,132.0,0.0,1705.0,101.0,1186.0,9389.0,9073.0,-1742.0,23.0,16619.0,19338.0,184.0,16800.0,348.0,0.0,28004.0,49.0
calibration,2904,Normal,25,35.78,4.0,752.0,753.0,133.0,0.0,1705.0,102.0,1185.0,9442.0,9056.0,-1742.0,23.0,16425.0,19314.0,39.0,16366.0,350.0,0.0,27926.0,49.0
calibration,2904,Normal,26,36.8,4.0,752.0,752.0,133.0,0.0,1709.0,102.0,1190.0,9416.0,9040.0,-1960.0,23.0,16434.0,19290.0,430.0,16738.0,342.0,1.0,27884.0,49.0
calibration,2904,Normal,27,37.832,4.0,752.0,753.0,131.0,0.0,1708.0,101.0,1186.0,9416.0,9056.0,-1282.0,23.0,16617.0,19290.0,50.0,16758.0,349.0,1.0,27868.0,49.0
calibration,2904,Normal,28,38.856,4.0,752.0,753.0,132.0,0.0,1709.0,102.0,1185.0,9424.0,9063.0,-1786.0,23.0,16214.0,19342.0,-654.0,16716.0,346.0,0.0,27930.0,49.0
calibration,2904,Normal,29,39.8701,4.0,751.0,753.0,133.0,0.0,1712.0,100.0,1186.0,9400.0,9080.0,-2130.0,23.0,16654.0,19328.0,-96.0,16706.0,349.0,0.0,27854.0,49.0
calibration,2904,Normal,30,40.8901,4.0,752.0,753.0,129.0,0.0,1714.0,100.0,1186.0,9426.0,9036.0,-1284.0,23.0,16498.0,19292.0,111.0,16558.0,349.0,0.0,27978.0,49.0
calibration,2904,Normal,31,41.9102,4.0,751.0,754.0,135.0,0.0,1707.0,101.0,1183.0,9384.0,9013.0,-1005.0,23.0,16714.0,19272.0,898.0,16276.0,356.0,0.0,27802.0,49.0
calibration,2904,Normal,32,42.9399,4.0,752.0,753.0,134.0,0.0,1708.0,100.0,1185.0,9454.0,9036.0,-1058.0,23.0,16512.0,19280.0,15.0,16390.0,350.0,0.0,27964.0,49.0
calibration,2904,Normal,33,43.96,4.0,751.0,752.0,135.0,0.0,1710.0,100.0,1183.0,9462.0,9051.0,-2859.0,23.0,16564.0,19302.0,280.0,16976.0,351.0,0.0,27984.0,49.0
calibration,2904,Normal,34,44.98,4.0,752.0,753.0,136.0,0.0,1711.0,100.0,1184.0,9484.0,9004.0,-1736.0,23.0,16571.0,19274.0,104.0,16112.0,354.0,0.0,27806.0,49.0
calibration,2904,Normal,35,46.0,4.0,752.0,753.0,130.0,0.0,1711.0,100.0,1184.0,9458.0,9050.0,-1986.0,22.0,16450.0,19328.0,141.0,16356.0,350.0,0.0,27908.0,49.0
calibration,2904,Normal,36,47.02,4.0,752.0,753.0,136.0,0.0,1708.0,101.0,1184.0,9370.0,9073.0,-1054.0,23.0,16588.0,19318.0,-18.0,17022.0,356.0,1.0,27894.0,49.0
calibration,2904,Normal,37,48.04,4.0,752.0,754.0,131.0,0.0,1701.0,100.0,1185.0,9453.0,9038.0,-653.0,23.0,16240.0,19338.0,-274.0,16808.0,347.0,0.0,27922.0,49.0
calibration,2904,Normal,38,49.2981,4.0,752.0,754.0,131.0,0.0,1712.0,101.0,1185.0,9464.0,9028.0,-843.0,23.0,16265.0,19344.0,-41.0,16636.0,349.0,0.0,27852.0,49.0
calibration,2904,Normal,39,50.446,4.0,752.0,754.0,135.0,0.0,1703.0,100.0,1184.0,9421.0,9067.0,-701.0,23.0,16373.0,19314.0,-717.0,16720.0,352.0,0.0,27964.0,49.0
